,STATIONS_ID,MESS_DATUM,QN_8,  R1,RS_IND,WRTR,eor
27893,3379,2000092609,1,0.0,0,-999,eor
27894,3379,2000092610,1,0.0,0,-999,eor
27895,3379,2000092611,1,0.0,0,-999,eor
27896,3379,2000092612,1,0.0,0,-999,eor
27897,3379,2000092613,1,0.0,0,-999,eor
27898,3379,2000092614,1,0.0,0,-999,eor
27899,3379,2000092615,1,0.0,0,-999,eor
27900,3379,2000092616,1,0.0,0,-999,eor
27901,3379,2000092617,1,0.0,0,-999,eor
27902,3379,2000092618,1,0.0,0,-999,eor
27903,3379,2000092619,1,0.0,0,-999,eor
27904,3379,2000092620,1,0.0,0,-999,eor
27905,3379,2000092621,1,0.0,0,-999,eor
27906,3379,2000092622,1,0.0,0,-999,eor
27907,3379,2000092623,1,0.0,0,-999,eor
27908,3379,2000092700,1,0.0,0,-999,eor
27909,3379,2000092701,1,0.0,0,-999,eor
27910,3379,2000092702,1,0.0,0,-999,eor
27911,3379,2000092703,1,0.0,0,-999,eor
27912,3379,2000092704,1,0.0,0,-999,eor
27913,3379,2000092705,1,0.0,0,-999,eor
27914,3379,2000092706,1,0.0,0,-999,eor
27915,3379,2000092707,1,0.0,0,-999,eor
27916,3379,2000092708,1,0.0,0,-999,eor
27917,3379,2000092709,1,0.0,0,-999,eor
27918,3379,2000092710,1,0.0,0,-999,eor
27919,3379,2000092711,1,0.0,0,-999,eor
27920,3379,2000092712,1,0.0,0,-999,eor
27921,3379,2000092713,1,0.0,0,-999,eor
27922,3379,2000092714,1,0.0,0,-999,eor
27923,3379,2000092715,1,0.0,0,-999,eor
27924,3379,2000092716,1,0.0,0,-999,eor
27925,3379,2000092717,1,0.0,0,-999,eor
27926,3379,2000092718,1,0.0,0,-999,eor
27927,3379,2000092719,1,0.0,0,-999,eor
27928,3379,2000092720,1,0.0,0,-999,eor
27929,3379,2000092721,1,0.0,0,-999,eor
27930,3379,2000092722,1,0.0,0,-999,eor
27931,3379,2000092723,1,0.0,0,-999,eor
27932,3379,2000092800,1,0.0,0,-999,eor
27933,3379,2000092801,1,0.0,0,-999,eor
27934,3379,2000092802,1,0.0,0,-999,eor
27935,3379,2000092803,1,0.0,0,-999,eor
27936,3379,2000092804,1,0.0,0,-999,eor
27937,3379,2000092805,1,0.0,0,-999,eor
27938,3379,2000092806,1,0.0,0,-999,eor
27939,3379,2000092807,1,0.0,0,-999,eor
27940,3379,2000092808,1,0.0,0,-999,eor
27941,3379,2000092809,1,0.0,0,-999,eor
27942,3379,2000092810,1,0.0,0,-999,eor
27943,3379,2000092811,1,0.0,0,-999,eor
27944,3379,2000092812,1,0.0,0,-999,eor
27945,3379,2000092813,1,0.0,0,-999,eor
27946,3379,2000092814,1,0.0,0,-999,eor
27947,3379,2000092815,1,0.0,0,-999,eor
27948,3379,2000092816,1,0.0,0,-999,eor
27949,3379,2000092817,1,0.0,0,-999,eor
27950,3379,2000092818,1,0.0,0,-999,eor
27951,3379,2000092819,1,0.0,0,-999,eor
27952,3379,2000092820,1,0.0,0,-999,eor
27953,3379,2000092821,1,0.0,0,-999,eor
27954,3379,2000092822,1,0.0,0,-999,eor
27955,3379,2000092823,1,0.0,0,-999,eor
27956,3379,2000092900,1,0.0,0,-999,eor
27957,3379,2000092901,1,0.0,0,-999,eor
27958,3379,2000092902,1,0.0,0,-999,eor
27959,3379,2000092903,1,0.0,0,-999,eor
27960,3379,2000092904,1,0.0,0,-999,eor
27961,3379,2000092905,1,0.0,0,-999,eor
27962,3379,2000092906,1,0.0,0,-999,eor
27963,3379,2000092907,1,0.0,0,-999,eor
27964,3379,2000092908,1,0.0,0,-999,eor
27965,3379,2000092909,1,0.0,0,-999,eor
27966,3379,2000092910,1,0.0,0,-999,eor
27967,3379,2000092911,1,0.0,0,-999,eor
27968,3379,2000092912,1,0.0,0,-999,eor
27969,3379,2000092913,1,0.0,0,-999,eor
27970,3379,2000092914,1,0.0,0,-999,eor
27971,3379,2000092915,1,0.0,0,-999,eor
27972,3379,2000092916,1,0.0,0,-999,eor
27973,3379,2000092917,1,0.0,0,-999,eor
27974,3379,2000092918,1,0.0,0,-999,eor
27975,3379,2000092919,1,0.0,0,-999,eor
27976,3379,2000092920,1,0.0,0,-999,eor
27977,3379,2000092921,1,0.0,0,-999,eor
27978,3379,2000092922,1,0.0,0,-999,eor
27979,3379,2000092923,1,0.0,0,-999,eor
27980,3379,2000093000,1,0.0,0,-999,eor
27981,3379,2000093001,1,0.0,0,-999,eor
27982,3379,2000093002,1,0.0,0,-999,eor
27983,3379,2000093003,1,0.0,0,-999,eor
27984,3379,2000093004,1,0.0,0,-999,eor
27985,3379,2000093005,1,0.0,0,-999,eor
27986,3379,2000093006,1,0.0,0,-999,eor
27987,3379,2000093007,1,0.0,0,-999,eor
27988,3379,2000093008,1,0.0,0,-999,eor
27989,3379,2000093009,1,0.0,0,-999,eor
27990,3379,2000093010,1,0.0,0,-999,eor
27991,3379,2000093011,1,0.0,0,-999,eor
27992,3379,2000093012,1,0.0,0,-999,eor
27993,3379,2000093013,1,0.0,0,-999,eor
27994,3379,2000093014,1,0.0,0,-999,eor
27995,3379,2000093015,1,0.0,0,-999,eor
27996,3379,2000093016,1,0.0,0,-999,eor
27997,3379,2000093017,1,0.0,0,-999,eor
27998,3379,2000093018,1,0.0,1,-999,eor
27999,3379,2000093019,1,0.0,0,-999,eor
28000,3379,2000093020,1,0.0,0,-999,eor
28001,3379,2000093021,1,0.0,0,-999,eor
28002,3379,2000093022,1,0.0,0,-999,eor
28003,3379,2000093023,1,0.1,1,-999,eor
28004,3379,2000100100,1,0.0,1,-999,eor
28005,3379,2000100101,1,0.0,0,-999,eor
28006,3379,2000100102,1,0.0,0,-999,eor
28007,3379,2000100103,1,0.0,0,-999,eor
28008,3379,2000100104,1,0.0,0,-999,eor
28009,3379,2000100105,1,0.0,0,-999,eor
28010,3379,2000100106,1,0.0,0,-999,eor
28011,3379,2000100107,1,0.0,0,-999,eor
28012,3379,2000100108,1,0.0,0,-999,eor
28013,3379,2000100109,1,0.0,0,-999,eor
28014,3379,2000100110,1,0.0,0,-999,eor
28015,3379,2000100111,1,0.0,0,-999,eor
28016,3379,2000100112,1,0.0,0,-999,eor
28017,3379,2000100113,1,0.0,0,-999,eor
28018,3379,2000100114,1,0.0,0,-999,eor
28019,3379,2000100115,1,0.0,1,-999,eor
28020,3379,2000100116,1,1.3,1,-999,eor
28021,3379,2000100117,1,3.0,1,-999,eor
28022,3379,2000100118,1,5.5,1,-999,eor
28023,3379,2000100119,1,1.0,1,-999,eor
28024,3379,2000100120,1,0.0,1,-999,eor
28025,3379,2000100121,1,0.2,1,-999,eor
28026,3379,2000100122,1,0.1,1,-999,eor
28027,3379,2000100123,1,0.0,1,-999,eor
28028,3379,2000100200,1,0.1,1,-999,eor
28029,3379,2000100201,1,0.1,1,-999,eor
28030,3379,2000100202,1,0.2,1,-999,eor
28031,3379,2000100203,1,0.0,0,-999,eor
28032,3379,2000100204,1,0.0,0,-999,eor
28033,3379,2000100205,1,0.6,1,-999,eor
28034,3379,2000100206,1,0.4,1,-999,eor
28035,3379,2000100207,1,0.3,1,-999,eor
28036,3379,2000100208,1,0.3,1,-999,eor
28037,3379,2000100209,1,0.2,1,-999,eor
28038,3379,2000100210,1,0.0,1,-999,eor
28039,3379,2000100211,1,0.0,1,-999,eor
28040,3379,2000100212,1,0.1,1,-999,eor
28041,3379,2000100213,1,0.9,1,-999,eor
28042,3379,2000100214,1,0.2,1,-999,eor
28043,3379,2000100215,1,0.7,1,-999,eor
28044,3379,2000100216,1,8.9,1,-999,eor
28045,3379,2000100217,1,0.7,1,-999,eor
28046,3379,2000100218,1,3.0,1,-999,eor
28047,3379,2000100219,1,4.1,1,-999,eor
28048,3379,2000100220,1,2.5,1,-999,eor
28049,3379,2000100221,1,0.9,1,-999,eor
28050,3379,2000100222,1,0.8,1,-999,eor
28051,3379,2000100223,1,1.4,1,-999,eor
28052,3379,2000100300,1,1.3,1,-999,eor
28053,3379,2000100301,1,0.7,1,-999,eor
28054,3379,2000100302,1,0.3,1,-999,eor
28055,3379,2000100303,1,0.4,1,-999,eor
28056,3379,2000100304,1,0.2,1,-999,eor
28057,3379,2000100305,1,0.0,1,-999,eor
28058,3379,2000100306,1,0.0,0,-999,eor
28059,3379,2000100307,1,0.0,0,-999,eor
28060,3379,2000100308,1,0.4,1,-999,eor
28061,3379,2000100309,1,0.3,1,-999,eor
28062,3379,2000100310,1,0.5,1,-999,eor
28063,3379,2000100311,1,0.6,1,-999,eor
28064,3379,2000100312,1,0.1,1,-999,eor
28065,3379,2000100313,1,0.1,1,-999,eor
28066,3379,2000100314,1,0.1,1,-999,eor
28067,3379,2000100315,1,0.0,1,-999,eor
28068,3379,2000100316,1,0.5,1,-999,eor
28069,3379,2000100317,1,0.3,1,-999,eor
28070,3379,2000100318,1,0.3,1,-999,eor
28071,3379,2000100319,1,0.0,1,-999,eor
28072,3379,2000100320,1,0.0,1,-999,eor
28073,3379,2000100321,1,0.0,0,-999,eor
28074,3379,2000100322,1,0.0,0,-999,eor
28075,3379,2000100323,1,0.0,0,-999,eor
36438,3379,2001092200,1,0.0,0,-999,eor
36439,3379,2001092201,1,0.0,0,-999,eor
36440,3379,2001092202,1,0.0,0,-999,eor
36441,3379,2001092203,1,0.0,1,-999,eor
36442,3379,2001092204,1,0.0,0,0,eor
36443,3379,2001092205,1,0.0,0,0,eor
36444,3379,2001092206,1,0.0,0,-999,eor
36445,3379,2001092207,1,0.1,1,6,eor
36446,3379,2001092208,1,0.3,1,-999,eor
36447,3379,2001092209,1,0.5,1,-999,eor
36448,3379,2001092210,1,0.0,1,6,eor
36449,3379,2001092211,1,0.0,1,6,eor
36450,3379,2001092212,1,0.0,0,-999,eor
36451,3379,2001092213,1,0.0,0,0,eor
36452,3379,2001092214,1,0.0,0,0,eor
36453,3379,2001092215,1,0.0,0,-999,eor
36454,3379,2001092216,1,0.0,0,0,eor
36455,3379,2001092217,1,0.0,0,0,eor
36456,3379,2001092218,1,0.0,0,-999,eor
36457,3379,2001092219,1,0.0,0,0,eor
36458,3379,2001092220,1,0.0,0,0,eor
36459,3379,2001092221,1,0.0,0,-999,eor
36460,3379,2001092222,1,0.0,1,-999,eor
36461,3379,2001092223,1,0.0,0,-999,eor
36462,3379,2001092300,1,0.0,0,-999,eor
36463,3379,2001092301,1,0.0,0,-999,eor
36464,3379,2001092302,1,0.0,0,0,eor
36465,3379,2001092303,1,0.0,0,-999,eor
36466,3379,2001092304,1,0.0,0,0,eor
36467,3379,2001092306,1,0.0,0,-999,eor
36468,3379,2001092307,1,0.0,0,0,eor
36469,3379,2001092308,1,0.0,0,0,eor
36470,3379,2001092309,1,0.0,0,-999,eor
36471,3379,2001092310,1,0.0,0,0,eor
36472,3379,2001092311,1,0.0,0,0,eor
36473,3379,2001092312,1,0.0,1,-999,eor
36474,3379,2001092313,1,0.2,1,6,eor
36475,3379,2001092314,1,0.0,1,6,eor
36476,3379,2001092315,1,0.0,1,-999,eor
36477,3379,2001092316,1,0.5,1,6,eor
36478,3379,2001092317,1,0.0,1,6,eor
36479,3379,2001092318,1,0.0,1,-999,eor
36480,3379,2001092319,1,0.0,1,0,eor
36481,3379,2001092320,1,0.0,1,6,eor
36482,3379,2001092321,1,0.0,1,-999,eor
36483,3379,2001092322,1,0.0,1,-999,eor
36484,3379,2001092323,1,0.0,0,-999,eor
36485,3379,2001092400,1,0.0,0,-999,eor
36486,3379,2001092401,1,0.0,1,-999,eor
36487,3379,2001092402,1,0.3,1,6,eor
36488,3379,2001092403,1,1.1,1,-999,eor
36489,3379,2001092404,1,0.1,1,6,eor
36490,3379,2001092405,1,0.2,1,6,eor
36491,3379,2001092406,1,0.0,1,-999,eor
36492,3379,2001092407,1,0.0,0,0,eor
36493,3379,2001092408,1,0.0,1,6,eor
36494,3379,2001092409,1,0.0,0,-999,eor
36495,3379,2001092410,1,0.0,0,0,eor
36496,3379,2001092411,1,0.0,0,0,eor
36497,3379,2001092412,1,0.0,0,-999,eor
36498,3379,2001092413,1,0.0,0,0,eor
36499,3379,2001092414,1,0.0,1,0,eor
36500,3379,2001092415,1,0.0,1,-999,eor
36501,3379,2001092416,1,0.0,1,6,eor
36502,3379,2001092417,1,0.0,1,6,eor
36503,3379,2001092418,1,0.5,1,-999,eor
36504,3379,2001092419,1,0.0,1,6,eor
36505,3379,2001092420,1,0.0,1,0,eor
36506,3379,2001092421,1,0.0,0,-999,eor
36507,3379,2001092422,1,0.0,0,-999,eor
36508,3379,2001092423,1,0.0,0,-999,eor
36509,3379,2001092500,1,0.0,0,-999,eor
36510,3379,2001092501,1,0.0,0,-999,eor
36511,3379,2001092502,1,0.0,0,-999,eor
36512,3379,2001092503,1,0.0,0,-999,eor
36513,3379,2001092504,1,0.0,0,0,eor
36514,3379,2001092505,1,0.0,0,0,eor
36515,3379,2001092506,1,0.0,0,-999,eor
36516,3379,2001092507,1,0.0,0,0,eor
36517,3379,2001092508,1,0.0,0,-999,eor
36518,3379,2001092509,1,0.0,0,-999,eor
36519,3379,2001092510,1,0.0,0,0,eor
36520,3379,2001092511,1,0.0,0,0,eor
36521,3379,2001092512,1,0.0,0,-999,eor
36522,3379,2001092513,1,0.0,1,6,eor
36523,3379,2001092514,1,0.0,1,6,eor
36524,3379,2001092515,1,0.0,1,-999,eor
36525,3379,2001092516,1,0.1,1,6,eor
36526,3379,2001092517,1,0.4,1,6,eor
36527,3379,2001092518,1,0.3,1,-999,eor
36528,3379,2001092519,1,0.0,1,6,eor
36529,3379,2001092520,1,0.0,1,6,eor
36530,3379,2001092521,1,0.0,1,-999,eor
36531,3379,2001092522,1,0.8,1,-999,eor
36532,3379,2001092523,1,0.4,1,-999,eor
36533,3379,2001092600,1,0.0,0,-999,eor
36534,3379,2001092601,1,0.0,0,-999,eor
36535,3379,2001092602,1,0.0,0,-999,eor
36536,3379,2001092603,1,0.0,0,-999,eor
36537,3379,2001092604,1,0.0,0,0,eor
36538,3379,2001092605,1,0.0,1,6,eor
36539,3379,2001092606,1,0.0,0,-999,eor
36540,3379,2001092607,1,0.0,0,0,eor
36541,3379,2001092608,1,0.0,1,-999,eor
36542,3379,2001092609,1,0.0,0,-999,eor
36543,3379,2001092610,1,0.3,1,6,eor
36544,3379,2001092611,1,0.1,1,6,eor
36545,3379,2001092612,1,0.0,0,-999,eor
36546,3379,2001092613,1,0.0,1,0,eor
36547,3379,2001092614,1,0.0,1,0,eor
36548,3379,2001092615,1,0.0,0,-999,eor
36549,3379,2001092616,1,0.0,0,0,eor
36550,3379,2001092617,1,0.0,0,0,eor
36551,3379,2001092618,1,0.0,0,-999,eor
36552,3379,2001092619,1,0.0,0,0,eor
36553,3379,2001092620,1,0.0,0,0,eor
36554,3379,2001092621,1,0.0,0,-999,eor
36555,3379,2001092622,1,0.0,0,-999,eor
36556,3379,2001092623,1,0.0,0,-999,eor
36557,3379,2001092700,1,0.0,0,-999,eor
36558,3379,2001092701,1,0.0,0,-999,eor
36559,3379,2001092702,1,0.0,0,-999,eor
36560,3379,2001092703,1,0.0,0,-999,eor
36561,3379,2001092704,1,0.0,0,0,eor
36562,3379,2001092705,1,0.0,0,0,eor
36563,3379,2001092706,1,0.0,1,-999,eor
36564,3379,2001092707,1,0.0,0,0,eor
36565,3379,2001092708,1,0.0,1,6,eor
36566,3379,2001092709,1,0.0,0,-999,eor
36567,3379,2001092710,1,0.0,0,0,eor
36568,3379,2001092711,1,0.0,0,0,eor
36569,3379,2001092713,1,0.0,0,0,eor
36570,3379,2001092714,1,0.0,0,0,eor
36571,3379,2001092715,1,0.0,0,-999,eor
36572,3379,2001092716,1,0.0,0,0,eor
36573,3379,2001092717,1,0.0,0,0,eor
36574,3379,2001092718,1,0.0,0,-999,eor
36575,3379,2001092719,1,0.0,0,0,eor
36576,3379,2001092720,1,0.0,0,0,eor
36577,3379,2001092721,1,0.0,0,-999,eor
36578,3379,2001092722,1,0.0,0,-999,eor
36579,3379,2001092723,1,0.0,0,-999,eor
36580,3379,2001092800,1,0.0,0,-999,eor
36581,3379,2001092801,1,0.0,0,-999,eor
36582,3379,2001092802,1,0.0,0,-999,eor
36583,3379,2001092803,1,0.0,0,-999,eor
36584,3379,2001092804,1,0.0,0,0,eor
36585,3379,2001092805,1,0.0,0,0,eor
36586,3379,2001092806,1,0.0,0,-999,eor
36587,3379,2001092807,1,0.0,0,0,eor
36588,3379,2001092808,1,0.0,0,-999,eor
36589,3379,2001092809,1,0.0,0,-999,eor
36590,3379,2001092810,1,0.0,0,0,eor
36591,3379,2001092811,1,0.0,0,0,eor
36592,3379,2001092812,1,0.0,0,-999,eor
36593,3379,2001092813,1,0.0,0,0,eor
36594,3379,2001092814,1,0.0,0,0,eor
36595,3379,2001092815,1,0.0,0,-999,eor
36596,3379,2001092816,1,0.0,0,0,eor
36597,3379,2001092817,1,0.0,0,0,eor
36598,3379,2001092818,1,0.0,0,-999,eor
36599,3379,2001092819,1,0.0,0,0,eor
36600,3379,2001092820,1,0.0,0,0,eor
36601,3379,2001092821,1,0.0,0,-999,eor
36602,3379,2001092822,1,0.0,0,-999,eor
36603,3379,2001092823,1,0.0,0,-999,eor
36604,3379,2001092900,1,0.0,0,-999,eor
36605,3379,2001092901,1,0.0,0,-999,eor
36606,3379,2001092902,1,0.0,0,-999,eor
36607,3379,2001092903,1,0.0,0,-999,eor
36608,3379,2001092904,1,0.0,0,0,eor
36609,3379,2001092905,1,0.0,0,0,eor
36610,3379,2001092906,1,0.0,0,-999,eor
36611,3379,2001092907,1,0.0,0,0,eor
36612,3379,2001092908,1,0.0,0,-999,eor
36613,3379,2001092909,1,0.0,0,-999,eor
36614,3379,2001092910,1,0.0,0,0,eor
36615,3379,2001092911,1,0.0,0,0,eor
36616,3379,2001092912,1,0.0,0,-999,eor
36617,3379,2001092913,1,0.0,0,0,eor
36618,3379,2001092914,1,0.0,0,0,eor
36619,3379,2001092915,1,0.0,0,-999,eor
36620,3379,2001092916,1,0.0,0,0,eor
36621,3379,2001092917,1,0.0,0,0,eor
36622,3379,2001092918,1,0.0,0,-999,eor
36623,3379,2001092919,1,0.0,0,0,eor
36624,3379,2001092920,1,0.0,0,0,eor
36625,3379,2001092921,1,0.0,0,-999,eor
36626,3379,2001092922,1,0.0,0,-999,eor
36627,3379,2001092923,1,0.0,0,-999,eor
36628,3379,2001093000,1,0.0,1,-999,eor
36629,3379,2001093001,1,0.0,1,-999,eor
36630,3379,2001093002,1,0.0,1,0,eor
36631,3379,2001093003,1,0.0,1,-999,eor
36632,3379,2001093004,1,0.0,1,6,eor
36633,3379,2001093005,1,0.3,1,6,eor
36634,3379,2001093006,1,0.7,1,-999,eor
36635,3379,2001093007,1,0.5,1,6,eor
36636,3379,2001093008,1,0.7,1,6,eor
36637,3379,2001093009,1,0.6,1,-999,eor
36638,3379,2001093010,1,0.1,1,6,eor
36639,3379,2001093011,1,0.0,1,6,eor
36640,3379,2001093012,1,0.2,1,-999,eor
36641,3379,2001093013,1,0.0,1,6,eor
36642,3379,2001093014,1,0.0,1,6,eor
36643,3379,2001093015,1,0.0,1,-999,eor
36644,3379,2001093016,1,0.1,1,6,eor
36645,3379,2001093017,1,0.0,1,0,eor
36646,3379,2001093018,1,0.0,0,-999,eor
36647,3379,2001093019,1,0.0,0,0,eor
36648,3379,2001093020,1,0.0,0,0,eor
36649,3379,2001093021,1,0.0,0,-999,eor
36650,3379,2001093022,1,0.0,0,-999,eor
36651,3379,2001093023,1,0.0,0,-999,eor
36652,3379,2001100100,1,0.0,0,-999,eor
36653,3379,2001100101,1,0.0,0,-999,eor
36654,3379,2001100102,1,0.0,0,-999,eor
36655,3379,2001100103,1,0.0,0,-999,eor
36656,3379,2001100104,1,0.0,0,0,eor
36657,3379,2001100105,1,0.0,0,0,eor
36658,3379,2001100106,1,0.0,0,-999,eor
36659,3379,2001100107,1,0.0,0,0,eor
36660,3379,2001100108,1,0.0,0,-999,eor
36661,3379,2001100109,1,0.0,0,-999,eor
36662,3379,2001100110,1,0.0,0,0,eor
36663,3379,2001100111,1,0.1,1,6,eor
36664,3379,2001100112,1,0.0,1,-999,eor
36665,3379,2001100113,1,0.0,1,6,eor
36666,3379,2001100114,1,0.0,0,0,eor
36667,3379,2001100115,1,0.0,0,-999,eor
36668,3379,2001100116,1,0.0,1,6,eor
36669,3379,2001100117,1,0.0,1,6,eor
36670,3379,2001100118,1,0.0,1,-999,eor
36671,3379,2001100119,1,0.0,0,0,eor
36672,3379,2001100120,1,0.0,0,0,eor
36673,3379,2001100121,1,0.0,0,-999,eor
36674,3379,2001100122,1,0.0,0,-999,eor
36675,3379,2001100123,1,0.0,1,-999,eor
36676,3379,2001100200,1,0.0,0,-999,eor
36677,3379,2001100201,1,0.0,1,-999,eor
36678,3379,2001100202,1,0.0,1,-999,eor
36679,3379,2001100203,1,0.0,1,-999,eor
36680,3379,2001100204,1,0.0,1,0,eor
36681,3379,2001100205,1,0.0,0,0,eor
36682,3379,2001100206,1,0.0,0,-999,eor
36683,3379,2001100207,1,0.0,0,0,eor
36684,3379,2001100208,1,0.0,0,-999,eor
36685,3379,2001100209,1,0.0,0,-999,eor
36686,3379,2001100210,1,0.0,0,0,eor
36687,3379,2001100211,1,0.0,0,0,eor
36688,3379,2001100212,1,0.0,0,-999,eor
36689,3379,2001100213,1,0.0,0,0,eor
36690,3379,2001100214,1,0.0,0,0,eor
36691,3379,2001100215,1,0.0,0,-999,eor
36692,3379,2001100216,1,0.0,0,0,eor
36693,3379,2001100217,1,0.0,0,0,eor
36694,3379,2001100218,1,0.0,0,-999,eor
36695,3379,2001100219,1,0.0,0,0,eor
36696,3379,2001100220,1,0.0,0,0,eor
36697,3379,2001100221,1,0.0,0,-999,eor
36698,3379,2001100222,1,0.0,0,-999,eor
36699,3379,2001100223,1,0.0,0,-999,eor
36700,3379,2001100300,1,0.0,0,-999,eor
36701,3379,2001100301,1,0.0,0,-999,eor
36702,3379,2001100302,1,0.0,0,0,eor
36703,3379,2001100303,1,0.0,0,-999,eor
36704,3379,2001100304,1,0.0,0,0,eor
36705,3379,2001100305,1,0.0,0,0,eor
36706,3379,2001100306,1,0.0,0,-999,eor
36707,3379,2001100307,1,0.0,0,0,eor
36708,3379,2001100308,1,0.0,0,0,eor
36709,3379,2001100309,1,0.0,0,-999,eor
36710,3379,2001100310,1,0.0,0,0,eor
36711,3379,2001100311,1,0.0,0,0,eor
36712,3379,2001100312,1,0.0,0,-999,eor
36713,3379,2001100313,1,0.0,0,0,eor
36714,3379,2001100314,1,0.0,0,0,eor
36715,3379,2001100315,1,0.0,0,-999,eor
36716,3379,2001100316,1,0.0,0,0,eor
36717,3379,2001100317,1,0.0,0,0,eor
36718,3379,2001100318,1,0.0,0,-999,eor
36719,3379,2001100319,1,0.0,0,0,eor
36720,3379,2001100320,1,0.0,0,0,eor
36721,3379,2001100321,1,0.0,0,-999,eor
36722,3379,2001100322,1,0.0,0,-999,eor
36723,3379,2001100323,1,0.0,0,-999,eor
36724,3379,2001100400,1,0.0,0,-999,eor
36725,3379,2001100401,1,0.0,0,-999,eor
36726,3379,2001100402,1,0.0,0,-999,eor
36727,3379,2001100403,1,0.0,0,-999,eor
36728,3379,2001100404,1,0.0,1,0,eor
36729,3379,2001100405,1,0.0,1,6,eor
36730,3379,2001100406,1,0.0,1,-999,eor
36731,3379,2001100407,1,0.2,1,6,eor
36732,3379,2001100408,1,0.1,1,6,eor
36733,3379,2001100409,1,0.3,1,-999,eor
36734,3379,2001100410,1,0.3,1,6,eor
36735,3379,2001100411,1,0.0,1,6,eor
36736,3379,2001100412,1,0.0,1,-999,eor
36737,3379,2001100413,1,0.0,0,0,eor
36738,3379,2001100414,1,0.0,0,0,eor
36739,3379,2001100415,1,0.0,0,-999,eor
36740,3379,2001100416,1,0.0,0,0,eor
36741,3379,2001100417,1,0.0,0,0,eor
36742,3379,2001100418,1,0.0,0,-999,eor
36743,3379,2001100419,1,0.0,0,0,eor
36744,3379,2001100420,1,0.0,0,0,eor
36745,3379,2001100421,1,0.0,0,-999,eor
36746,3379,2001100422,1,0.0,0,-999,eor
36747,3379,2001100423,1,0.0,0,-999,eor
36748,3379,2001100500,1,0.0,0,-999,eor
36749,3379,2001100501,1,0.0,0,-999,eor
36750,3379,2001100502,1,0.0,0,-999,eor
36751,3379,2001100503,1,0.0,0,-999,eor
36752,3379,2001100504,1,0.0,0,0,eor
36753,3379,2001100505,1,0.0,0,0,eor
36754,3379,2001100506,1,0.0,0,-999,eor
36755,3379,2001100507,1,0.0,0,0,eor
36756,3379,2001100508,1,0.0,0,0,eor
36757,3379,2001100509,1,0.0,0,-999,eor
36758,3379,2001100510,1,0.0,0,0,eor
36759,3379,2001100511,1,0.0,0,0,eor
36760,3379,2001100512,1,0.0,0,-999,eor
36761,3379,2001100513,1,0.0,0,0,eor
36762,3379,2001100514,1,0.0,0,0,eor
36763,3379,2001100515,1,0.0,0,-999,eor
36764,3379,2001100516,1,0.0,0,0,eor
36765,3379,2001100517,1,0.0,0,0,eor
36766,3379,2001100518,1,0.0,0,-999,eor
36767,3379,2001100519,1,0.0,0,0,eor
36768,3379,2001100520,1,0.0,0,0,eor
36769,3379,2001100521,1,0.0,0,-999,eor
36770,3379,2001100522,1,0.0,0,-999,eor
36771,3379,2001100523,1,0.0,0,-999,eor
36772,3379,2001100600,1,0.0,0,-999,eor
36773,3379,2001100601,1,0.0,0,-999,eor
36774,3379,2001100602,1,0.0,0,0,eor
36775,3379,2001100603,1,0.0,1,-999,eor
36776,3379,2001100604,1,0.0,1,6,eor
36777,3379,2001100605,1,0.1,1,6,eor
36778,3379,2001100606,1,0.0,1,-999,eor
36779,3379,2001100607,1,0.0,1,6,eor
36780,3379,2001100608,1,0.0,1,-999,eor
36781,3379,2001100609,1,0.0,0,-999,eor
36782,3379,2001100610,1,0.0,1,0,eor
36783,3379,2001100611,1,0.0,0,0,eor
36784,3379,2001100612,1,0.0,0,-999,eor
36785,3379,2001100613,1,0.0,0,0,eor
36786,3379,2001100614,1,0.0,0,0,eor
36787,3379,2001100615,1,0.0,0,-999,eor
36788,3379,2001100616,1,0.0,0,0,eor
36789,3379,2001100617,1,0.0,0,0,eor
36790,3379,2001100618,1,0.0,0,-999,eor
36791,3379,2001100619,1,0.0,0,0,eor
36792,3379,2001100620,1,0.0,0,0,eor
36793,3379,2001100621,1,0.0,0,-999,eor
36794,3379,2001100622,1,0.0,0,-999,eor
36795,3379,2001100623,1,0.0,0,-999,eor
36796,3379,2001100700,1,0.0,0,-999,eor
36797,3379,2001100701,1,0.0,0,-999,eor
36798,3379,2001100702,1,0.0,0,-999,eor
36799,3379,2001100703,1,0.0,0,-999,eor
36800,3379,2001100704,1,0.0,0,0,eor
36801,3379,2001100705,1,0.0,0,0,eor
36802,3379,2001100706,1,0.0,0,-999,eor
36803,3379,2001100707,1,0.0,0,0,eor
36804,3379,2001100708,1,0.0,0,0,eor
36805,3379,2001100709,1,0.0,0,-999,eor
36806,3379,2001100710,1,0.0,0,0,eor
36807,3379,2001100711,1,0.0,0,0,eor
36808,3379,2001100712,1,0.0,0,-999,eor
36809,3379,2001100713,1,0.0,0,0,eor
36810,3379,2001100714,1,0.1,1,6,eor
36811,3379,2001100715,1,1.3,1,-999,eor
36812,3379,2001100716,1,0.0,1,0,eor
36813,3379,2001100717,1,0.0,1,6,eor
36814,3379,2001100718,1,0.1,1,-999,eor
36815,3379,2001100719,1,0.0,0,0,eor
36816,3379,2001100720,1,0.0,0,0,eor
36817,3379,2001100721,1,0.0,0,-999,eor
36818,3379,2001100722,1,0.0,0,-999,eor
36819,3379,2001100723,1,0.0,0,-999,eor
